ID;Content;Lab;NumL
4943;Yönetmeniniz de yaş aldı farkli lakasyona gitmeye üşendiğine göre kirmadan yollarinizi ayirin genç dinamik kisilerle daha uzun vadeli isler yapacaginiza eminim mayaniz sağlam kullanmasini bilmiyorsunuz kusura bakmayin eksik noksan öncesi sonrasi detaysiz olmaz..  #ArkaSokaklar;Negative;4
4944;Yönetmenler konusu çok ciddiye alinmali bilinclimi yoksa saldiklari için mi Mesut /SelMes sahneleri kesiliyor tam ve uzun cekilmeliler yönetmenler değismeliki genç dinamik yönetmenler olmali gidilecek yerede üşenmesinler kendilerini değil #ArkaSokaklar'i düşunmeliler @erlerfilm_ https://t.co/lVWNxiKYz3;Neutral-Negative;3
4945;Yönetmenler konusu çok ciddiye alinmali bilinclimi yoksa saldiklari için mi Mesut /SelMes sahneleri kesiliyor tam ve uzun cekilmeliler yönetmenler değismeliki genç dinamik yönetmenler olmali gidilecek yerede üşenmesinler kendilerini değil #ArkaSokaklar'i düşunmeliler @erlerfilm_ https://t.co/lVWNxiKYz3;Neutral-Negative;3
4946;yönetmenlerde dahil set ekibi komple değişmeli mekan ayarlayan kişi bile yakın olduğu kişilere torpil geçiyor uzak olduğu oyuncuların sahneleri dandik kötü özensiz mekanlarda çekiyor türker inanoğlu olmayınca herkes kafasına göre takılıyor @ayilmazekmekci @AsmGm2 #arkasokaklar;Negative;4
4947;yönetmenlerde dahil set ekibi komple değişmeli mekan ayarlayan kişi bile yakın olduğu kişilere torpil geçiyor uzak olduğu oyuncuların sahneleri dandik kötü özensiz mekanlarda çekiyor türker inanoğlu olmayınca herkes kafasına göre takılıyor @ayilmazekmekci @AsmGm2 #arkasokaklar;Negative;4
4948;yönetmenlerin sahneleri çekme mantığı olduğu kadar duygusal sahnelerde bile oyuncular o an duyguya giremeyip gülse bile o sahne bir daha çekilmiyor o hatalı sahne bölüme koyuluyor yapım yönetmenlere neden para veriyor @ayilmazekmekci @orhansoguz @aermis77 @AsmGm2 #arkasokaklar;Negative;4
4949;yönetmenlerin sahneleri çekme mantığı olduğu kadar duygusal sahnelerde bile oyuncular o an duyguya giremeyip gülse bile o sahne bir daha çekilmiyor o hatalı sahne bölüme koyuluyor yapım yönetmenlere neden para veriyor @ayilmazekmekci @orhansoguz @aermis77 @AsmGm2 #arkasokaklar;Negative;4
4950;Yuh amanın anı artık be bi de babamı SelMesciler öldürdü de tam olsun aqahahah #ArkaSokaklar SelMes 8 yıl bu dizide 8 yıl bozulmayıp da dizi şimdi bozulduysa bu yere göğe sığdıramadıkları çaylaklar yüzünden (: https://t.co/gRNwV5LDzI;Neutral-Negative;3
4951;Yuh amanın anı artık be bi de babamı SelMesciler öldürdü de tam olsun aqahahah #ArkaSokaklar SelMes 8 yıl bu dizide 8 yıl bozulmayıp da dizi şimdi bozulduysa bu yere göğe sığdıramadıkları çaylaklar yüzünden (: https://t.co/gRNwV5LDzI;Neutral-Negative;3
4952;Yuh amk bu nasıl senaryo, ruh terapisi denen şey bu olmasa gerek, safiyenin ölmüş anasına terapi yaptırdılar ya laa #MasumlarApartmanı;Negative;4
4953;"Yuh artık Sanem bu da yapılmaz Bora haklısın sonuna kadar 
 #EvlilikHakkındaHerŞey";Neutral-Negative;3
4954;"YUH ARTIK YADİGAR SEN NEYMİŞSİN
#KimYaptı | #Mahkum";Neutral;2
4955;Yuh bide Cana 'ya mı gitti meymenetsiz sana Cana da fazla aslında ona da yazık keşke o da başka birini bulsa dur bakalım belli olmaz 😒 #CamdakiKız https://t.co/TFlUvyDsMC;Neutral;2
4956;Yuh bölüm sonunda şok oldum şerefsiz herife bak sen ya #Mahkum;Neutral;2
4957;YUH BU NASIL BÖLÜM YUH #Mahkum;Neutral;2
4958;yuh kameralı buzdolabı çıkmış 🤣🤣🤣 #MasumlarApartmanı;Neutral;2
4959;Yuh lan gerçekten öldüren Sasha mı yuh #mahkum #kimyaptı;Neutral;2
4960;"Yuh ya güvensizliğin böylesi ahahahah

#SelMes #ArkaSokaklar";Neutral;2
4961;"Yuh ya güvensizliğin böylesi ahahahah

#SelMes #ArkaSokaklar";Neutral;2
4962;yuh ya o nasıl sondu öyle  #Mahkum;Neutral;2
4963;"Yuh ya orda mı kesilir abi!

#SelMes #ArkaSokaklar";Neutral;2
4964;"Yuh ya orda mı kesilir abi!

#SelMes #ArkaSokaklar";Neutral;2
4965;Yuh ya yadigar abi çüş ulan  😵#Mahkum;Neutral;2
4966;yuh yuh yuh amk elim ayağım titredi.. #Mahkum;Neutral;2
4967;"Yuhhhh çaresizliğin çözümü bumudur?
Nalan şoför Hayri
Statü değil belki ama
Biraz yakışır olmalı aşkkk a kişiler
#CamdakiKız";Neutral;2
4968;Yuksek libidolu efe kesin azrayi optu aldmwöfmwkdnd #EvlilikHakkındaHerŞey;Neutral;2
4969;"Yumuş yumuş etti bu fotoğraf 💞
#evlilikhakkındaherşey https://t.co/mtA0IrrTuH";Positive;1
4970;"Yumuşamamalıyım 
Yumuşamamalıyım

#SelMes #ArkaSokaklar https://t.co/8RIxGogg95";Neutral;2
4971;"Yumuşamamalıyım 
Yumuşamamalıyım

#SelMes #ArkaSokaklar https://t.co/8RIxGogg95";Neutral;2
4972;"Yusuf koyarlar erkek oluncada 

#GönülDağı #Elken #ZümreMeğreli #SerkanKuru #Elif #Kenan https://t.co/uOyc2dTl0D";Neutral;2
4973;Yükselmişizzz, bölüm çok daha iyisini hak ediyordu ama olsunnn 🙏🏻💜 #evlilikhakkındahersey;Positive;1
4974;"Yüreği güzel olan kızım benim 💘💚
#GönülDağı
#RıfMih https://t.co/zwXZYBQMHv";Positive;1
4975;"Yüreğime taş gibi oturdun yine iki gözümün Nur'u yine yine muhteşemsin❤👏👏
@irmakadife 
#camdakikiz https://t.co/hoDkK1WgzX";Positive;1
4976;"Yüreğine kim iyi geliyorsa, yüzün kimin yanında gülüyorsa...
Sevmek bu işte..🖤

 #CihangirCeyhan  #BurcuBiricik   #Camdakikız https://t.co/oEeWnn96ZW";Positive;1
4977;"Yürekte olan nasipte olmuyor bazen.
Beklentiler daima üzer 🥀🤍
#üçkızkardeş https://t.co/5fXq18NzEz";Neutral;2
4978;Yürü be Azra Cevher sor hesabını Boraya kim tutar seni #EvlilikHakkındaHerŞey;Positive;1
4979;"Yürü be Esraa 👑👑
#aşkmantıkintikam #sadeceszan";Positive;1
4980;"Yürü be Hayri
#CamdakiKız";Positive;1
4981;"Yürü be Özer Baba koru gelinini👏🏻

 #TürMer #ÜçKızKardeş";Positive;1
4982;"Yürü be Sanem diyordum da aha yakalandılar 🤣
#evlilikhakkındaherşey";Positive;1
4983;Yürü be Sedat #CamdakiKız;Positive;1
4984;"Yürümeye başlayan yaramaz  ikizlerimiz Çağla ve Yusuf'u aşk bahçemize getirmişiz onlar etrafta koşarken biz baş başa kalmanın tadını çıkarıyoruz🥰
#ElKen
#GönülDağı https://t.co/kjzW6Eyj5r";Neutral;2
4985;"Yürüyün gidip Derya komiserime anlatalım herşeyi tanık diye bizi alsın kadın bölümün başından beri delilde delil diyor hdhsgdjsgdhx
#Mahkum #KimYaptı https://t.co/vngHwG8bYV";Neutral;2
4986;"Yürüyüşlerine bile düştüğüm doğrudur 🥺🤦🏻‍♀️

#SelMes #ArkaSokaklar";Positive;1
4987;"Yürüyüşlerine bile düştüğüm doğrudur 🥺🤦🏻‍♀️

#SelMes #ArkaSokaklar";Positive;1
4988;yüsra geyik don kişot oyundan ayrıldı şevket çoruh takipden çıktı yüsra'yı şevket çoruh perihan'ı geçen sene takibe almıştı ama sonra takipten çıkmışki bugun yine takibe aldı murat akkoyunlu neden baba sahne'yi takipten çıktı düşünmek lazım @erlerfilm_ @sevketcoruh_ #arkasokaklar;Neutral;2
4989;yüsra geyik don kişot oyundan ayrıldı şevket çoruh takipden çıktı yüsra'yı şevket çoruh perihan'ı geçen sene takibe almıştı ama sonra takipten çıkmışki bugun yine takibe aldı murat akkoyunlu neden baba sahne'yi takipten çıktı düşünmek lazım @erlerfilm_ @sevketcoruh_ #arkasokaklar;Neutral;2
4990;"Yüzde yüz aksi birşey olacak ya yüzde yüz.. Yani herşey bu kadar tıkırında gidemez 

#Mahkum";Neutral;2
4991;Yüzdeki sebepsiz gülümseme .. #CamdakiKız;Positive;1
4992;"Yüzleşir güldürüyor, su gibi akıyor, şöyle tek sahnesinde şurada sıkıcı giden detay var diyemiyorsun, reji, oyuncular, senaryo ekibinin uyumu kendini net belli edişi #evlilikhakkındaherşey seyirciye zor zamanlarda ilaç gibi geliyor desem haksız sayılmam.
Son bölümde iyi gidiyor.";Positive;1
4993;"Yüzsüz özür dileyince bizim fandom 😂😂 
#SelMes #ArkaSokaklar https://t.co/x18X7qP8r5";Neutral;2
4994;"Yüzsüz özür dileyince bizim fandom 😂😂 
#SelMes #ArkaSokaklar https://t.co/x18X7qP8r5";Neutral;2
4995;"Yüzsüz özür diliyor bir de ahahaha kapak böyle olur

#OyaOkar #ŞevketÇoruh
#SelMes #ArkaSokaklar";Neutral;2
4996;"Yüzsüz özür diliyor bir de ahahaha kapak böyle olur

#OyaOkar #ŞevketÇoruh
#SelMes #ArkaSokaklar";Neutral;2
4997;"Yüzsüzler geldi toplandı

#SelMes #ArkaSokaklar
#OyaOkar #ŞevketÇoruh";Neutral;2
4998;"Yüzsüzler geldi toplandı

#SelMes #ArkaSokaklar
#OyaOkar #ŞevketÇoruh";Neutral;2
4999;"Yüzsüzluk diz boyu maşallah 

#OyaOkar #ŞevketÇoruh
#SelMes #ArkaSokaklar";Neutral;2
5000;"Yüzsüzluk diz boyu maşallah 

#OyaOkar #ŞevketÇoruh
#SelMes #ArkaSokaklar";Neutral;2
5001;"yüzsüzlüğünde bu kadarını kimsede görmedim ben ya

#OyaOkar #ŞevketÇoruh #SelMes #ArkaSokaklar https://t.co/D92A4Avtck";Neutral;2
5002;"yüzsüzlüğünde bu kadarını kimsede görmedim ben ya

#OyaOkar #ŞevketÇoruh #SelMes #ArkaSokaklar https://t.co/D92A4Avtck";Neutral;2
5003;"Yüzük takılmadan yüzük fotoları dolaşıyor.
Görememişim demek ki

#GönülDağı";Neutral;2
5004;"Yüzükler takıldıktan sonra bütün çiftler dans etmiştir umarim

#GönülDağı https://t.co/AjZp5sL08B";Neutral;2
5005;yüzükleri taktıktan sonra sarılıp öpüştük dimi #EvlilikHakkındaHerŞey;Neutral;2
5006;Yüzüktan anladı galiba diyor 😂😂😂😭😭😭😭😭 #BorSan #evlilikhakkındahersey https://t.co/OkCTERK8pv;Neutral;2
5007;"Yüzümüze yayılan gülümsemenin sebebiler 🥰💜🧿
#EvlilikHakkındaHerŞey #BorSan https://t.co/kpFSG1632F";Positive;1
5008;Yüzün de bes karıs diyo GAHAHHAHWHAH MENTAL SAGLİGUMI KAYBETTİM #Mahkum;Neutral;2
5009;"Yüzün kiminle gülüyorsa ona aitsindir.😊
#CamdakiKız #Nalan https://t.co/SFOuczt1Sj";Neutral;2
5010;yüzün ne zaman gülecek selvi boylum yakışıklı adamım #Mahkum;Positive;1
5011;Yüzüne bakmadığın kadından nasıl 4 çocuk yapabildin Hikmet Allah rızası için açıkla yaa! Çok öfkeliyim #MasumlarApartmanı;Neutral;2
5012;"Yüzyıllardır beklenen sevişme sahnesi

#MasumlarApartmanı https://t.co/QmmVLGnE1v";Positive;1
5013;Zabağaaa kadar #azref izleyeceğim 😍😭#evlilikhakkındaherşey;Positive;1
5014;Zafer bizimdir  Savcım ❤💕 şu karenin mükemmelliği ❤#Mahkum https://t.co/9qZUUCQF5J;Positive;1
5015;ZAHIT KÖPEK #mahkum https://t.co/OingCHPYRb;Neutral;2
5016;Zahide gibi sevenin olacak #gönüldağı;Neutral;2
5017;"Zahide nin de sonunda karnı çıkmış gözünüz aydın olsun #SefZah fc gardaşlarım dkdmdmdmdm

#GönülDağı #NişanımızVar";Neutral;2
5018;"Zahide ve Cemile, eksikleri toplayıp getirme özel görevlisi gibi, kapıp kapıp getiriyorlar herkesi. Güzel kızlarım benim, güzel kalplilerim 🖤

#GönülDağı #NişanımızVar";Positive;1
5019;Zahit Bey in yeğeni Barış Yesarinin yeni kurbanı arastoş dkjdkdkddk bu vibe ı alıyorum bu fotoğrafdan #Mahkum https://t.co/Eih8U8I6N5;Neutral;2
5020;"zahit can'ımızın sünnet düğünü ne zaman acaba sjsjs 
#barbüg #mahkum";Neutral;2
5021;Zahit Yesari sana güle güle  #mahkum https://t.co/A4kNJPuHVO;Neutral;2
5022;Zahit yine sonuçları değiştirirse izlenmez artık  #mahkum;Negative;4
5023;Zahit, Tomris'i yastıkla boğuyo. Barış'ın öldürülecekler listesine Zahit Yesari'yi de ekleyelim #mahkum https://t.co/9stgJuigZZ;Neutral;2
5024;zahit’in barış nefretinde barışın hasta olmasının da payı olduğunu düşünüyorum, bence “zahit yesari’nin oğlu hasta olamaz” gibi bir düşüncesi vardı ve bu durumun kendini zayıf gösterdiğini düşünüyordu, iğrenç bir durum ama zahitten beklenecek bir hareket. #Mahkum #barbüg;Neutral-Negative;3
5025;"zalimsin selin 😒

#SelMes #ArkaSokaklar";Neutral;2
5026;"zalimsin selin 😒

#SelMes #ArkaSokaklar";Neutral;2
5027;Zaman aşımını yalnızca gülbik doğursun diye izlemicez dimi saka bu??? #MasumlarApartmanı;Neutral-Negative;3
5028;zaman atlaması olacaktı tamam da bari 70 de fln olsaydı onu geçtim madem bir bölüm sonra zaman atlaması olacak niye tüm apartmana çöplerin içinde safiyeyi göstererek bölümü bitiriyorsunuz adamakıllı safiyeyle ilgili olumlu gelişmeleri izleseydik #MasumlarApartmanı;Neutral-Negative;3
5029;"Zaman birazcık zaman :"")
#MasumlarApartmanı https://t.co/hS7kWiHhW0";Neutral;2
5030;Zaman dolduracagiz diye uzattıkça uzattilar kitabı  #masumlarapt daha güzel orda duygulari tam verebiliyorlar hissediyor insan ama #CamdakiKız da sıfır his 👎👎👎;Negative;4
5031;Zaman doldurmaktan konu yok amaç zaman doldurmak mübarek bu kadar yavaş ilerlenmez yaaa aşırı yavvaş Masumlar Apartmanı bile toparladı hızlandı #CamdakıKız;Negative;4
5032;Zaman sadece biraz zaman herşeyin ilacı...🥹🤍 #SafNac #MasumlarApartmanı https://t.co/goIngPFPO9;Neutral;2
5033;Zaman var olduğu sürece seni unutmayacağım. Söz... 🥺🥺🥺 #mahkum #Kimyaptı;Neutral;2
5034;Zaman var oldukca seni unutmayacam... #Mahkum #KimYaptı https://t.co/Pd4RNQk7ZH;Neutral;2
5035;Zaman var oldukça seni unutmayacağım… #Mahkum;Neutral;2
5036;Zamanında #UyanışBüyükSelçuklu izlerken de böyle olmuştu hikaye bitti ayağına başroller dizi çatır çatır harcanmıştı şimdi gene aynı şeyi mi yasayacaz ya #Batuga olmadan #Destan olur mu diyorum ama bi taraftan da UBS örneği geliyor aklıma ve böyle bir mantıksızlık olabilir gibi;Negative;4
5037;"Zamanında arkadaştık 🥲

#ElYiğ #EzCem #ArkaSokaklar https://t.co/fHa0z9l4Fq";Neutral;2
5038;"Zamanında arkadaştık 🥲

#ElYiğ #EzCem #ArkaSokaklar https://t.co/fHa0z9l4Fq";Neutral;2
5039;"Zamanında o insanlar sizin için neler yaptı. Yaptıklarını yarıştıran bi zahmet ekipten defolsun gitsin. Saygısız mı desem, hadsiz mi, fikirsiz mi... Yaşına, rütbesine, abiliğine, hiçbirine mi kıymet vermez bi insan? Hele o kapı çarpmalar...
#ArkaSokaklar";Negative;4
5040;"Zamanında o insanlar sizin için neler yaptı. Yaptıklarını yarıştıran bi zahmet ekipten defolsun gitsin. Saygısız mı desem, hadsiz mi, fikirsiz mi... Yaşına, rütbesine, abiliğine, hiçbirine mi kıymet vermez bi insan? Hele o kapı çarpmalar...
#ArkaSokaklar";Negative;4
5041;"Zamanında sezmiş işte birileri 
#Mahkum @sseraykayaa https://t.co/Br9rN4t6fP";Neutral;2
5042;zamanında yediğin hurmalar şimdi yavrum tırmalar #ÜçKızKardeş #TürMer https://t.co/MUcKHMvJx6;Neutral;2
5043;Zaten ağlayasım var. Daha be kadar üzülebiliriz 😔 #MasumlarApartmanı;Neutral;2
5044;Zaten aşk tam da böyle bir şey değil mi? 😌 #evlilikhakkındaherşey @evlilikhkhersey https://t.co/1TCE71WzMe;Neutral;2
5045;"Zaten bi dilsizden korkacaksın bide imansızdan 
#Mahkum https://t.co/WiALOd5t9b";Neutral;2
5046;"Zaten bizimkiler ne zaman bir şeyler paylaşsalar bölüm kötü oluyor..🤷🏼‍♂️🥺

#SelMes #ArkaSokaklar
#OyaOkar #ŞevketÇoruh https://t.co/qL3BJyyylO";Negative;4
5047;"Zaten bizimkiler ne zaman bir şeyler paylaşsalar bölüm kötü oluyor..🤷🏼‍♂️🥺

#SelMes #ArkaSokaklar
#OyaOkar #ŞevketÇoruh https://t.co/qL3BJyyylO";Negative;4
5048;Zaten bu da yalan çıkar ve mine masum gösterilirse nurdan nasıl dönersiniz bilmiyorum. Kendi topuğunuza sıkmazsınız umarım. Zira gelen haftaki reytingleri gördünüz. #ÜçKızKardeş #TürMer https://t.co/jWyqGW4O6R;Negative;4
5049;Zaten bu yüzdenkomik ve ürkünç bir adam bu Ozan. Gelmiş kıza tatlı tuzlu istediğin bir şey var mı yapayım diyor. Ulan ne ara isteneni yapacak kıvama geldin işlkjhgjk:)) #AskMantıkİntikam #EsZan https://t.co/jO8AFSxwGk;Neutral;2
5050;Zaten bunlar icinizliyoruz gecmis olsunbunlarida bozdular #Mahkum https://t.co/Vzl2askBCW;Neutral;2
5051;zaten dizinin neden tuttuğu bilse senaristler diziyi polisiye döndürmez arka sokaklardan çok daha kaliteli polis dizileri başladı ama tutmadı neden çünkü sadece polisiye dizi oldukları için sizde 4 yıldır sadece polisiye diziye döndüdüz @ozanemre @ayilmazekmekci #arkasokaklar;Negative;4
5052;zaten dizinin neden tuttuğu bilse senaristler diziyi polisiye döndürmez arka sokaklardan çok daha kaliteli polis dizileri başladı ama tutmadı neden çünkü sadece polisiye dizi oldukları için sizde 4 yıldır sadece polisiye diziye döndüdüz @ozanemre @ayilmazekmekci #arkasokaklar;Negative;4
5053;"Zaten elden gidiyor şu mekan. Bence de iyi dedin Selin. Gitsin artık mekan.

#SelMes  #ArkaSokaklar";Negative;4
5054;"Zaten elden gidiyor şu mekan. Bence de iyi dedin Selin. Gitsin artık mekan.

#SelMes  #ArkaSokaklar";Negative;4
5055;zaten en fazla 2 sezon ömrü vardı dizinin ama ikinci sezonun böylesine harcanılmasına ve bizim her şeyden mahrum bırakılmamıza öfkem hiçbir zaman dinmeyecek. #MasumlarApartmanı;Negative;4
5056;"Zaten ev sahneside yok doğru düzgün en azından gazideki sahneler de Hüsnü ve bir başkaları olmasa. Biz ne zaman Selin ve Mesut’un özel hayatlarını izleyeceğiz? Balayı yok, başbaşa özel sahne yok, öpüşme yok, doğru düzgün konu yok.
@ayilmazekmekci @arkaasokaklarrr #ArkaSokaklar";Negative;4
5057;"Zaten ev sahneside yok doğru düzgün en azından gazideki sahneler de Hüsnü ve bir başkaları olmasa. Biz ne zaman Selin ve Mesut’un özel hayatlarını izleyeceğiz? Balayı yok, başbaşa özel sahne yok, öpüşme yok, doğru düzgün konu yok.
@ayilmazekmekci @arkaasokaklarrr #ArkaSokaklar";Negative;4
5058;"zaten Mesut'da sen ve sevgilinin tasmasını sıkı tutmuş dibimden ayrılmayacaksınız diyordu.🙄🤦🏻‍♀️

#OyaOkar #ŞevketÇoruh 
#SelMes #ArkaSokaklar";Neutral;2
5059;"zaten Mesut'da sen ve sevgilinin tasmasını sıkı tutmuş dibimden ayrılmayacaksınız diyordu.🙄🤦🏻‍♀️

#OyaOkar #ŞevketÇoruh 
#SelMes #ArkaSokaklar";Neutral;2
5060;Zaten seviştik ama sevişmediysek bile biz sevişmişiz gibi yaparsak tipsiz bizi bozmaz seviştik sayar bu yüzden çoktan teyze/hala moduna girmeliyiz bence #MasumlarApartmanı;Neutral;2
5061;zaten şevket çoruh sete hiç gelmek istemiyor ve başrollerde şevket çoruh'un tiyatrosuna göre hareket etmek istemediği için mesut çaylaklarla yada tek yazıyor selin yeni ortağa yüz verecek çünkü oya'yı seyirciden soğutup öyle yollucaklar @ozanemre @sevketcoruh_ #arkasokaklar;Negative;4
5062;zaten şevket çoruh sete hiç gelmek istemiyor ve başrollerde şevket çoruh'un tiyatrosuna göre hareket etmek istemediği için mesut çaylaklarla yada tek yazıyor selin yeni ortağa yüz verecek çünkü oya'yı seyirciden soğutup öyle yollucaklar @ozanemre @sevketcoruh_ #arkasokaklar;Negative;4
5063;Zaten türkcem kötü khggj hiç bi şey anlamadim #mahkum #ismailhacıoğlu https://t.co/DKhi7NlhoW;Neutral;2
5064;"zayıflamak istemişlerdir belki🤣

#OyaOkar #ŞevketÇoruh #SelMes #ArkaSokaklar https://t.co/vNgXX3YRxH";Neutral;2
5065;"zayıflamak istemişlerdir belki🤣

#OyaOkar #ŞevketÇoruh #SelMes #ArkaSokaklar https://t.co/vNgXX3YRxH";Neutral;2
5066;Zebani Feride.. Evlendi başka eve gitti kız yine kurtulamadı 😂 #CamdakiKız;Neutral-Negative;3
5067;"Zebaniler kapışması ..
Olan Nalan a oluyor ..yazık 
#CamdakiKız";Neutral-Negative;3
5068;"Zehirlenme, ağlama cart curt derken keşke bi öpüşsek ya 
#mahkum #barbüg";Neutral;2
5069;"Zenginin tek silahı para , paranız batsın insan olamadıktan sonra aç gözünü sadık Baba
#ÜçKızKardeş";Neutral;2
5070;"Zenginler, evlerinize şoför almayın. Eş, kız ve gelinler tehlikede! Ben bu işte iyimser olamıyorum. Kadın ve erkek, ateş ve barut misali… Hisler, boşluklar, yalnızlıklar vb. durumlar insanı hata yapmaya sürükleyebilir. 
#camdakikiz";Neutral;2
5071;Zenginsen adalet senin yanında ama gercekler er geç ortaya çıkar cesur bir savcı çözer #Mahkum #kimyaptı since:2022-04-21_06:42:45_UTC;Neutral;2
5072;Zenginsin istediğin her şeyi alabiliyorsun ama mutlu değilsin cünkü onu anlamıyorsun #Mahkum #fox #mügebarış https://t.co/Wv4FOdoXLX;Neutral;2
5073;"Zevkime güvenmen güzel ☺️🤙🏻

#ŞevketÇoruh #OyaOkar 
#SelMes #ArkaSokaklar https://t.co/6QgdUNur5m";Positive;1
5074;zeymur'un 2'ci dönemi neden tutmadı asker arkadaşı gibi yazılıp 10 bölümde bir çift sahneleri oluyordu 1 bölüm ekip muhabetleri var 20 bölüm yok 10 sezonu açın bir izleyin her yerde nasıl ekip sohbetleri oluyormuş @ozanemre @ayilmazekmekci @AsmGm2 @aermis77 #arkasokaklar;Neutral;2
5075;zeynep murat kısmında yıkıldım 😪🥺 çocukluğumuz, ilk shipimiz, acımız.. kimse yokken onlar vardı ah zeymur ya 💔 #zeymur #ArkaSokaklar #gamzeözçelik #uğurpektaş https://t.co/zhoylmBmlv;Positive;1
5076;"Zeynep reis yapmışsın yapacağını helal olsun 

#GönülDağı #Elken #ZümreMeğreli #SerkanKuru #Elif #Kenan https://t.co/G7mzcQRSCK";Positive;1
5077;Zeynep'e bak sen😏Elif'le bütün sırlarını Kenan'a söylemiş. Zeynep bizde senden baldız olarak razıyız.😊 #GönülDağı #ElKen https://t.co/4QtL3il8Ae;Neutral;2
5078;"Zeyno 42 bölüm boyunca en az 42 olayda Ozan savunmuştur ama sadece 2 seferinde bu savunma haklı bir sebebe dayalıydı:
1- Atlas’ı bilme hakkı
2- Hamileliği abartmasının normal olduğu
Kadının doğruluk oranına bak: 2/42 😂
Allah düşmanıma vermesin böyle kanka!
#AşkMantıkİntikam";Neutral;2
5079;Zeyno ve Musa iyi knka olur #sadeceszan #askmantıkintikam;Positive;1
5080;Zeytin ağaçlarına mı 💙 #üçkızkardeş;Neutral;2
5081;"ZİLLİ DHDJSLDHSLSJZHSHAHSJSL
#Safiye #MasumlarApartmanı";Neutral;2
5082;"Zor tutuyorum kendimi😢😢😢
#MasumlarApartmanı";Neutral;2
5083;"Zor zamanlarında sana yardım edenlere duyduğun minnettarlığı asla unutma. 79
#İbrahimÇelikkol 
İbrahimÇelikkol 
#BirZamanlarÇukurova 
BirZamanlarÇukurova 
#ZülHak ZülHak";Neutral;2
5084;Zorla güzellik olmaz Nalan 🤦 #CamdakiKız;Neutral;2
5085;"zorla mı gittiniz abi Sakarya ya Mesut mu götürdü siz illa siz mi gelin dedi yalakalık yapacağım diye peşine takılan sizsiniz

#OyaOkar #ŞevketÇoruh
#SelMes #ArkaSokaklar";Neutral;2
5086;Zorlama sahnelerle  dizi  sıkıcı olmaya başladı  #CamdakiKız;Negative;4
5087;Zort anı yasatmamak icin ne kadar istiyosun senarist #Mahkum;Negative;4
5088;ZORTLAR ÜLKESİNİN PRENSİ FIRAT #Mahkum;Negative;4
5089;"Zümre ne kadar güzel olmuş ya.Duru ve sade.

#Elken #ZümreMeğreli #SerkanKuru
#Elif #Kenan #GönülDağı https://t.co/4UUOLO4p5k";Positive;1
5090;"Zümre tüm bunları görüyordur insallah ya.

#Elken #ZümreMeğreli #SerkanKuru
#Elif #Kenan #GönülDağı https://t.co/odIrK9ShZS";Neutral;2
5091;"Zümreee zümre emeklerinin karşılığını goruyorsundur umarım.Twitter açman gereken konular var.

#Elken #ZümreMeğreli #SerkanKuru
#Elif #Kenan #GönülDağı https://t.co/wMJGzgdzhA";Neutral;2
5092;"Zümrüt Ada için altın emzik almaktan bahsederken Atlas'ın ama bana hiç öyle şeyler alınmadı diyişi.. Aslında en büyük eksikliği Atlas yaşadı. En başta babasından sonra da tüm ailesinden uzakta büyümek zorunda kaldı.. Onların sevgisinden, ilgisinden çok uzakta.. 
#Aşkmantıkintikam https://t.co/0zVVejv9oo";Positive;1
5093;"Zümrüt ile Menekşe çocukluk arkadaşıymış ama Zümrüt ilk evlendiğinde başka yere gitmiş, sonra mahallesine dönmüş olabilir. Yada belki de yine aynı mahallededir de üst sokaktan alt sokağa taşınmıştırlar. Taşınmaya gereksiz takılmışsınız.
#AskMantıkİntikam #EsZan";Neutral;2
5094;"𝐬𝐞𝐧𝐢 𝐬𝐞𝐯𝐢𝐲𝐨𝐫𝐮𝐦🍂🖤
#FirCem - #Mahkum https://t.co/jBq3XZRX0i";Positive;1
5095;"𝑪̧𝒐𝒌 𝒈𝒖̈𝒛𝒆𝒍𝒔𝒊𝒏 💕
#AşkMantıkİntikam #eszan https://t.co/46SX0hA3au";Positive;1
5096;"𝘉𝘦𝘯𝘪 𝘴𝘦𝘷𝘮𝘦𝘯𝘪 ö𝘻𝘭ü𝘺𝘰𝘳𝘶𝘮.
𝘏𝘪ç 𝘺𝘢ş𝘢𝘯𝘮𝘢𝘮ış 𝘰𝘭𝘴𝘢 𝘣𝘪𝘭𝘦
#EvlilikHakkındaHerŞey";Neutral;2
5097;"𝘚𝘢𝘧𝘪𝘺𝘦 𝘴𝘦𝘯 ç𝘰𝘬 𝘥𝘦ğ𝘦𝘳𝘭𝘪𝘴𝘪𝘯 ç𝘰𝘬 𝘮𝘢𝘴𝘶𝘮𝘴𝘶𝘯 ♥️ 
#MasumlarApartmanı https://t.co/UPAbYg2XQ1";Positive;1
